#Position (bp)	Coverage	Std
1.895830864E9	2.0785922508156527	0.29847604414894513
1.8964772715E9	15.961168189706862	12.190451272461999
1.9011699935E9	16.021642269313894	33.37647466251825
1.9094180195E9	16.904283521899664	29.695471346788615
1.9176660455E9	1.382289168341613	2.135029861060071
1.9259140715E9	1.1676516296141646	1.8801676633841886
1.9341620975E9	13.253430093455089	80.49073731905311
1.9424101235E9	2.426904813345642	4.033484109292118
1.9506581495E9	8.979677804119435	6.303378056372872
1.9589061755E9	8.636005754589038E-4	0.0799466615818701
1.9671542015E9	4.15503915724805	87.4784722301136
1.9754022275E9	31.933928190818023	41.897740699070184
1.9836502535E9	8.78557439076938	10.6062689699347
1.9918982795E9	2.781374840476982	14.214528399053906
2.0001463055E9	11.486154141609155	16.131948727106547
2.0083943315E9	6.852887224167334	55.423923358242234
2.0166423575E9	3.8657844919499524	11.13618911495637
2.0248903835E9	1.4335862908288601	1.326058051690276
2.0331384095E9	2.120782354468815	3.101237314876824
2.0413864355E9	2.8873394676495927	2.9871883523586518
2.0496344615E9	14.033716067335384	167.61577892831713
2.0578824875E9	0.9753379778385761	1.2915380434665686
2.0661305135E9	1.9910796837934313	26.292358838759185
2.0743785395E9	0.46006280775545566	3.2528131505300717
2.082312835E9	7.143254207529232	18.12120851218307
2.086227972E9	0.0013494890538794234	0.03673539238771547
2.0865417025E9	46.414683831555564	20.376292569921503
2.0908745915E9	3.6072549965288663	8.133180259698065
2.0991226175E9	4.771328194164276	8.612836193481968
2.1073706435E9	4.79451762154969	17.42800736105345
2.1156186695E9	3.4312871952634483	9.739281430851147
2.1238666955E9	8.903307530795853	56.44798025880728
2.1321147215E9	1.3546838964862622	2.1521647790729763
2.1403627475E9	7.960936835068173	15.368847016864919
2.1486107735E9	6.760887514176119	4.442606160372814
2.1568587995E9	4.6612818630785116	20.15339304423394
2.1651068255E9	22.042356074047294	71.87889275760773
2.1733548515E9	4.692812074064752	11.026916255369947
2.1816028775E9	7.548643760337322	16.16091218777609
